Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,814062,-,-,-,41.65,-91.54,-6,208,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2011,1,1,0,30,0,0,0,0,0,0,0,-15,160.88,0,0.147,6.800000000000001,0.327,242.8,53.78,-8,980,0.0000,0.0000
2011,1,1,1,30,0,0,0,0,0,0,1,-16,154.9,0,0.147,7,0.307,247.10000000000002,52.5,-9,980,0.0000,0.0000
2011,1,1,2,30,0,0,0,0,0,0,7,-17,145.32,0,0.147,7.2,0.293,244.60000000000002,48.480000000000004,-9,980,0.0000,0.0000
2011,1,1,3,30,0,0,0,0,0,0,7,-18,134.49,0,0.147,7.4,0.28400000000000003,241.60000000000002,49.370000000000005,-10,980,0.0000,0.0000
2011,1,1,4,30,0,0,0,0,0,0,0,-19,123.31,0,0.147,7.7,0.271,243.4,47.65,-10,980,0.0000,0.0000
2011,1,1,5,30,0,0,0,0,0,0,0,-19,112.2,0,0.147,7.9,0.263,247.70000000000002,46.800000000000004,-10,980,0.0000,0.0000
2011,1,1,6,30,0,0,0,0,0,0,7,-19,101.45,0,0.147,7.9,0.271,251.3,50.61,-11,980,0.0000,0.0000
2011,1,1,7,30,0,0,0,0,0,0,4,-18,91.33,0,0.147,8,0.28600000000000003,251.10000000000002,48.03,-10,980,0.0000,0.0000
2011,1,1,8,30,39,548,113,39,548,113,4,-18,82.19,4,0.147,8.3,0.306,249.5,50.4,-9,980,0.0000,0.0000
2011,1,1,9,30,104,209,160,58,750,259,4,-17,74.45,0,0.147,8.700000000000001,0.331,250.4,48.54,-9,980,7.8623,6.0480
2011,1,1,10,30,135,351,263,69,835,374,4,-17,68.63,0,0.147,8.9,0.34600000000000003,252.4,49.83,-9,980,13.6267,10.5696
2011,1,1,11,30,165,324,301,75,873,440,4,-17,65.28,0,0.147,9.1,0.34,256,50.32,-8,980,16.0215,12.4677
2011,1,1,12,30,149,439,336,74,883,451,4,-17,64.8,0,0.147,9,0.331,260.40000000000003,50.28,-8,980,17.9482,13.9726
2011,1,1,13,30,140,384,289,70,859,403,4,-17,67.24,0,0.147,8.700000000000001,0.33,264.40000000000003,50.51,-8,990,15.1489,11.7675
2011,1,1,14,30,120,42,133,62,789,302,4,-17,72.31,4,0.147,8.200000000000001,0.337,268.7,51.34,-9,990,6.6660,5.1457
2011,1,1,15,30,66,199,102,47,629,161,7,-16,79.49,0,0.147,7.800000000000001,0.35000000000000003,271.5,52.64,-9,990,4.8617,3.7071
2011,1,1,16,30,13,0,13,14,213,21,4,-16,88.22,4,0.147,7.300000000000001,0.365,273.90000000000003,54.26,-9,990,0.0000,0.0000
2011,1,1,17,30,0,0,0,0,0,0,0,-16,98.06,0,0.147,6.7,0.377,275.6,56.38,-9,990,0.0000,0.0000
2011,1,1,18,30,0,0,0,0,0,0,0,-15,108.64,0,0.147,6,0.385,276.5,62.730000000000004,-10,990,0.0000,0.0000
2011,1,1,19,30,0,0,0,0,0,0,0,-15,119.66,0,0.147,5.300000000000001,0.385,276.90000000000003,63.940000000000005,-10,990,0.0000,0.0000
2011,1,1,20,30,0,0,0,0,0,0,0,-15,130.85,0,0.147,4.6000000000000005,0.379,276.1,69.74,-11,990,0.0000,0.0000
2011,1,1,21,30,0,0,0,0,0,0,0,-15,141.85,0,0.147,3.9000000000000004,0.371,274.5,69.76,-11,990,0.0000,0.0000
2011,1,1,22,30,0,0,0,0,0,0,0,-15,151.98,0,0.147,3.4000000000000004,0.368,270.1,74.95,-12,990,0.0000,0.0000
2011,1,1,23,30,0,0,0,0,0,0,0,-15,159.51,0,0.147,3.1,0.368,265.90000000000003,74.15,-12,990,0.0000,0.0000
2011,1,2,0,30,0,0,0,0,0,0,0,-15,160.82,0,0.147,3,0.368,258.3,74.65,-12,990,0.0000,0.0000
2011,1,2,1,30,0,0,0,0,0,0,0,-15,154.9,0,0.147,2.9000000000000004,0.367,253.4,75.24,-12,990,0.0000,0.0000
2011,1,2,2,30,0,0,0,0,0,0,0,-15,145.35,0,0.147,2.8000000000000003,0.364,251.8,81.58,-13,990,0.0000,0.0000
2011,1,2,3,30,0,0,0,0,0,0,0,-15,134.53,0,0.147,2.8000000000000003,0.353,252.4,81.15,-13,990,0.0000,0.0000
2011,1,2,4,30,0,0,0,0,0,0,0,-15,123.35000000000001,0,0.147,2.8000000000000003,0.332,252.20000000000002,80.78,-13,990,0.0000,0.0000
2011,1,2,5,30,0,0,0,0,0,0,0,-15,112.24000000000001,0,0.147,2.9000000000000004,0.306,249.60000000000002,86.99,-13,990,0.0000,0.0000
2011,1,2,6,30,0,0,0,0,0,0,0,-15,101.48,0,0.147,3,0.28700000000000003,247,86.28,-14,990,0.0000,0.0000
2011,1,2,7,30,0,0,0,0,0,0,0,-15,91.35000000000001,0,0.147,3.4000000000000004,0.28,243,78.52,-13,990,0.0000,0.0000
2011,1,2,8,30,34,606,117,34,606,117,1,-15,82.19,0,0.147,3.6,0.281,235.10000000000002,73.88,-12,990,0.0000,0.0000
2011,1,2,9,30,49,811,266,49,811,266,0,-14,74.43,0,0.147,4.1000000000000005,0.296,219.20000000000002,63.08,-9,990,13.0734,10.0570
2011,1,2,10,30,56,891,382,56,891,382,0,-14,68.59,0,0.147,4.9,0.329,223.4,50.6,-6,990,19.7992,15.3580
2011,1,2,11,30,61,918,446,61,918,446,0,-14,65.21000000000001,0,0.147,5.5,0.375,221.3,45.09,-4,990,23.7519,18.4845
2011,1,2,12,30,65,906,453,65,906,453,0,-12,64.7,0,0.147,5.800000000000001,0.427,219.4,43.31,-2,990,24.2157,18.8534
2011,1,2,13,30,64,869,402,64,869,402,0,-11,67.13,0,0.147,5.7,0.484,222.5,44.79,-1,990,21.0910,16.3850
2011,1,2,14,30,60,781,299,60,781,299,0,-10,72.19,0,0.147,4.9,0.538,227.20000000000002,49,-1,990,15.0026,11.5831
2011,1,2,15,30,46,613,159,46,613,159,0,-9,79.35000000000001,0,0.147,3.6,0.579,226.3,62.75,-2,990,7.5790,5.7801
2011,1,2,16,30,15,198,21,15,198,21,0,-8,88.08,0,0.147,3.1,0.6,221.60000000000002,69.76,-4,990,0.0000,0.0000
2011,1,2,17,30,0,0,0,0,0,0,0,-8,97.92,0,0.147,3.5,0.608,218.4,73.57000000000001,-5,990,0.0000,0.0000
2011,1,2,18,30,0,0,0,0,0,0,0,-8,108.5,0,0.147,3.8000000000000003,0.617,216.4,73.60000000000001,-5,990,0.0000,0.0000
2011,1,2,19,30,0,0,0,0,0,0,0,-8,119.52,0,0.147,4,0.629,217.3,73.86,-5,990,0.0000,0.0000
2011,1,2,20,30,0,0,0,0,0,0,0,-8,130.71,0,0.147,4.1000000000000005,0.638,220.70000000000002,79.98,-6,990,0.0000,0.0000
2011,1,2,21,30,0,0,0,0,0,0,0,-8,141.71,0,0.147,3.9000000000000004,0.64,226,80.13,-6,990,0.0000,0.0000
2011,1,2,22,30,0,0,0,0,0,0,0,-8,151.84,0,0.147,3.4000000000000004,0.638,229.5,79.99,-6,990,0.0000,0.0000
2011,1,2,23,30,0,0,0,0,0,0,0,-8,159.38,0,0.147,3,0.636,230.9,86.02,-7,990,0.0000,0.0000
2011,1,3,0,30,0,0,0,0,0,0,0,-9,160.75,0,0.147,2.8000000000000003,0.634,233.10000000000002,92.34,-8,990,0.0000,0.0000
2011,1,3,1,30,0,0,0,0,0,0,0,-9,154.89000000000001,0,0.147,2.6,0.637,236.3,91.62,-8,990,0.0000,0.0000
2011,1,3,2,30,0,0,0,0,0,0,0,-9,145.37,0,0.147,2.4000000000000004,0.65,238.60000000000002,98.31,-9,990,0.0000,0.0000
2011,1,3,3,30,0,0,0,0,0,0,0,-9,134.56,0,0.147,2.2,0.669,241.10000000000002,97.38,-9,990,0.0000,0.0000
2011,1,3,4,30,0,0,0,0,0,0,0,-9,123.38000000000001,0,0.147,2.2,0.6890000000000001,242.5,96.45,-9,990,0.0000,0.0000
2011,1,3,5,30,0,0,0,0,0,0,0,-9,112.26,0,0.147,2.5,0.705,241.9,95.13,-9,990,0.0000,0.0000
2011,1,3,6,30,0,0,0,0,0,0,0,-10,101.5,0,0.147,2.8000000000000003,0.719,239.70000000000002,92.33,-9,990,0.0000,0.0000
2011,1,3,7,30,0,0,0,0,0,0,0,-10,91.36,0,0.147,2.8000000000000003,0.729,237.3,82.48,-8,990,0.0000,0.0000
2011,1,3,8,30,37,520,108,37,520,108,0,-10,82.18,0,0.147,2.5,0.738,234.20000000000002,78.57000000000001,-7,990,0.0000,0.0000
2011,1,3,9,30,56,726,251,56,726,251,0,-9,74.4,0,0.147,2.4000000000000004,0.749,225.70000000000002,72.49,-5,990,12.3395,9.4930
2011,1,3,10,30,104,541,302,66,814,364,7,-8,68.53,0,0.147,2.4000000000000004,0.762,222.8,67.58,-3,990,15.6608,12.1487
2011,1,3,11,30,148,432,330,72,851,430,7,-7,65.13,0,0.147,2.4000000000000004,0.771,220.8,61.64,-1,990,17.5847,13.6860
2011,1,3,12,30,187,185,266,77,839,437,7,-6,64.6,0,0.147,2.2,0.762,214.9,61.72,0,990,14.2297,11.0796
2011,1,3,13,30,167,165,232,72,821,392,4,-5,67.01,0,0.147,2.2,0.743,207.60000000000002,65.74,0,990,12.1837,9.4663
2011,1,3,14,30,126,147,172,63,754,295,4,-5,72.05,0,0.147,1.9000000000000001,0.732,206.8,67.71000000000001,0,990,8.6415,6.6733
2011,1,3,15,30,65,258,113,48,595,159,4,-3,79.21000000000001,0,0.147,1.3,0.732,210.20000000000002,75.51,0,990,5.3871,4.1093
2011,1,3,16,30,23,0,23,16,192,23,4,-4,87.94,4,0.147,1.1,0.742,214.70000000000002,79.91,-1,990,0.0000,0.0000
2011,1,3,17,30,0,0,0,0,0,0,7,-4,97.78,0,0.147,1.2000000000000002,0.755,219.9,81.29,-2,990,0.0000,0.0000
2011,1,3,18,30,0,0,0,0,0,0,7,-4,108.36,0,0.147,1.5,0.764,225.8,80.87,-2,990,0.0000,0.0000
2011,1,3,19,30,0,0,0,0,0,0,4,-4,119.38,0,0.147,1.8,0.759,231.3,81.34,-2,990,0.0000,0.0000
2011,1,3,20,30,0,0,0,0,0,0,4,-4,130.57,0,0.147,2.3000000000000003,0.738,238.20000000000002,82.14,-1,990,0.0000,0.0000
2011,1,3,21,30,0,0,0,0,0,0,4,-4,141.56,0,0.147,3.3000000000000003,0.685,253.8,83.59,-1,990,0.0000,0.0000
2011,1,3,22,30,0,0,0,0,0,0,0,-4,151.70000000000002,0,0.147,4.3,0.5740000000000001,276.1,84.04,-2,990,0.0000,0.0000
2011,1,3,23,30,0,0,0,0,0,0,4,-5,159.25,0,0.147,5.2,0.439,296.1,89.10000000000001,-4,990,0.0000,0.0000
2011,1,4,0,30,0,0,0,0,0,0,0,-7,160.68,0,0.147,5.5,0.35000000000000003,307.90000000000003,85.79,-6,990,0.0000,0.0000
2011,1,4,1,30,0,0,0,0,0,0,0,-10,154.87,0,0.147,5,0.319,311.5,75.86,-7,990,0.0000,0.0000
2011,1,4,2,30,0,0,0,0,0,0,0,-11,145.38,0,0.147,4.6000000000000005,0.314,310.40000000000003,73.55,-8,990,0.0000,0.0000
2011,1,4,3,30,0,0,0,0,0,0,1,-12,134.58,0,0.147,4.6000000000000005,0.305,308.3,74.19,-9,990,0.0000,0.0000
2011,1,4,4,30,0,0,0,0,0,0,0,-13,123.41,0,0.147,4.6000000000000005,0.28600000000000003,306.1,75.56,-10,990,0.0000,0.0000
2011,1,4,5,30,0,0,0,0,0,0,0,-14,112.29,0,0.147,4.800000000000001,0.27,304.6,71.23,-10,990,0.0000,0.0000
2011,1,4,6,30,0,0,0,0,0,0,0,-14,101.51,0,0.147,4.6000000000000005,0.268,303.90000000000003,73.34,-11,990,0.0000,0.0000
2011,1,4,7,30,0,0,0,0,0,0,0,-15,91.36,0,0.147,4.7,0.279,302,71.02,-11,990,0.0000,0.0000
2011,1,4,8,30,41,527,113,41,527,113,0,-15,82.17,0,0.147,4.9,0.301,300.40000000000003,65.3,-10,990,0.0000,0.0000
2011,1,4,9,30,59,751,261,59,751,261,0,-15,74.37,0,0.147,4.9,0.332,299.40000000000003,61.46,-9,990,12.8346,9.8743
2011,1,4,10,30,67,846,378,67,846,378,0,-14,68.47,0,0.147,4.6000000000000005,0.369,295.7,59.19,-7,990,19.6120,15.2148
2011,1,4,11,30,70,888,445,70,888,445,0,-13,65.05,0,0.147,4.6000000000000005,0.40900000000000003,290.2,53.35,-6,990,23.7269,18.4675
2011,1,4,12,30,80,854,448,80,854,448,0,-13,64.49,0,0.147,4.6000000000000005,0.454,285.7,55.77,-6,990,23.9850,18.6770
2011,1,4,13,30,72,843,403,72,843,403,0,-12,66.88,0,0.147,4.4,0.492,283.7,53.72,-5,990,21.1861,16.4629
2011,1,4,14,30,61,787,306,61,787,306,0,-12,71.91,0,0.147,4,0.497,284.3,55.52,-5,990,15.3939,11.8901
2011,1,4,15,30,46,638,167,46,638,167,0,-12,79.07000000000001,0,0.147,2.9000000000000004,0.484,286,61.24,-6,990,7.9632,6.0756
2011,1,4,16,30,16,244,26,16,244,26,0,-11,87.79,0,0.147,1.6,0.47600000000000003,286.90000000000003,75.08,-7,990,0.0000,0.0000
2011,1,4,17,30,0,0,0,0,0,0,0,-11,97.63,0,0.147,1.1,0.47900000000000004,288.5,73.67,-8,990,0.0000,0.0000
2011,1,4,18,30,0,0,0,0,0,0,0,-12,108.21000000000001,0,0.147,0.9,0.494,289.7,70.87,-8,990,0.0000,0.0000
2011,1,4,19,30,0,0,0,0,0,0,0,-12,119.23,0,0.147,0.4,0.518,288.1,69.26,-8,990,0.0000,0.0000
2011,1,4,20,30,0,0,0,0,0,0,0,-12,130.42000000000002,0,0.147,0.4,0.548,221.10000000000002,68.63,-8,990,0.0000,0.0000
2011,1,4,21,30,0,0,0,0,0,0,0,-12,141.42000000000002,0,0.147,0.8,0.584,123.2,73.83,-9,990,0.0000,0.0000
2011,1,4,22,30,0,0,0,0,0,0,0,-12,151.55,0,0.147,1.1,0.619,127.7,79.58,-10,990,0.0000,0.0000
2011,1,4,23,30,0,0,0,0,0,0,0,-12,159.12,0,0.147,1.2000000000000002,0.646,139.5,86.46000000000001,-10,990,0.0000,0.0000
2011,1,5,0,30,0,0,0,0,0,0,0,-12,160.59,0,0.147,1.5,0.659,149.3,87.82000000000001,-11,990,0.0000,0.0000
2011,1,5,1,30,0,0,0,0,0,0,0,-12,154.85,0,0.147,1.7000000000000002,0.661,155.70000000000002,90.18,-11,990,0.0000,0.0000
2011,1,5,2,30,0,0,0,0,0,0,0,-11,145.39000000000001,0,0.147,2,0.658,161.4,93.2,-10,990,0.0000,0.0000
2011,1,5,3,30,0,0,0,0,0,0,0,-11,134.6,0,0.147,2.3000000000000003,0.66,167.5,89.03,-10,990,0.0000,0.0000
2011,1,5,4,30,0,0,0,0,0,0,7,-11,123.43,0,0.147,2.5,0.674,174.8,91.94,-9,980,0.0000,0.0000
2011,1,5,5,30,0,0,0,0,0,0,7,-10,112.3,0,0.147,3,0.6990000000000001,180.70000000000002,86.75,-9,980,0.0000,0.0000
2011,1,5,6,30,0,0,0,0,0,0,7,-10,101.52,0,0.147,3.3000000000000003,0.727,184.3,87.94,-9,980,0.0000,0.0000
2011,1,5,7,30,0,0,0,0,0,0,7,-10,91.35000000000001,0,0.147,3.4000000000000004,0.745,187,82.95,-8,980,0.0000,0.0000
2011,1,5,8,30,45,255,80,42,454,104,4,-9,82.15,0,0.147,3.4000000000000004,0.747,192.20000000000002,81.35000000000001,-7,980,0.0000,0.0000
2011,1,5,9,30,107,72,127,62,691,248,4,-8,74.32000000000001,0,0.147,3.3000000000000003,0.736,194.8,75.69,-5,980,6.2480,4.8073
2011,1,5,10,30,131,419,285,70,799,364,4,-7,68.41,4,0.147,3.5,0.73,199,71.02,-2,980,14.7944,11.4781
2011,1,5,11,30,164,350,312,74,846,432,4,-6,64.95,0,0.147,4.1000000000000005,0.737,217.4,65.55,0,980,16.6478,12.9587
2011,1,5,12,30,164,379,328,74,851,443,8,-5,64.37,0,0.147,4.3,0.754,234.20000000000002,64.85,0,980,17.5756,13.6873
2011,1,5,13,30,130,467,314,72,818,395,7,-5,66.75,0,0.147,4.1000000000000005,0.777,248.3,69,0,980,16.5244,12.8422
2011,1,5,14,30,108,0,108,65,739,297,4,-4,71.77,0,0.147,3.2,0.806,265.8,72.83,0,980,5.4402,4.2028
2011,1,5,15,30,69,229,113,50,574,161,7,-3,78.92,0,0.147,2.1,0.835,282.40000000000003,78.04,0,980,5.3899,4.1132
2011,1,5,16,30,17,0,17,17,203,25,7,-3,87.64,4,0.147,1.6,0.846,293.1,83,-1,980,0.0000,0.0000
2011,1,5,17,30,0,0,0,0,0,0,7,-4,97.48,0,0.147,1.6,0.833,293.5,85.38,-2,980,0.0000,0.0000
2011,1,5,18,30,0,0,0,0,0,0,4,-4,108.06,0,0.147,1.8,0.792,287.2,87.99,-3,980,0.0000,0.0000
2011,1,5,19,30,0,0,0,0,0,0,4,-4,119.08,0,0.147,2.4000000000000004,0.733,284.6,87.76,-3,980,0.0000,0.0000
2011,1,5,20,30,0,0,0,0,0,0,4,-4,130.27,0,0.147,3,0.677,291.8,88.01,-3,980,0.0000,0.0000
2011,1,5,21,30,0,0,0,0,0,0,4,-4,141.27,0,0.147,3,0.641,300.90000000000003,93.58,-4,980,0.0000,0.0000
2011,1,5,22,30,0,0,0,0,0,0,4,-5,151.4,0,0.147,2.7,0.622,307.90000000000003,98.06,-5,980,0.0000,0.0000
2011,1,5,23,30,0,0,0,0,0,0,1,-6,158.97,0,0.147,2.5,0.609,315.5,100,-5,980,0.0000,0.0000
2011,1,6,0,30,0,0,0,0,0,0,4,-6,160.5,0,0.147,2.3000000000000003,0.598,323.5,99.45,-6,980,0.0000,0.0000
2011,1,6,1,30,0,0,0,0,0,0,4,-6,154.82,0,0.147,2.3000000000000003,0.602,326.20000000000005,96.41,-6,980,0.0000,0.0000
2011,1,6,2,30,0,0,0,0,0,0,4,-6,145.39000000000001,0,0.147,2.5,0.624,322.5,93.49,-6,980,0.0000,0.0000
2011,1,6,3,30,0,0,0,0,0,0,4,-7,134.61,0,0.147,2.9000000000000004,0.635,315.90000000000003,90.93,-6,980,0.0000,0.0000
2011,1,6,4,30,0,0,0,0,0,0,1,-7,123.44,0,0.147,3.2,0.64,311.3,88.61,-6,980,0.0000,0.0000
2011,1,6,5,30,0,0,0,0,0,0,4,-7,112.31,0,0.147,3.2,0.666,309.1,86.17,-6,980,0.0000,0.0000
2011,1,6,6,30,0,0,0,0,0,0,4,-8,101.52,0,0.147,3.3000000000000003,0.7010000000000001,305.2,84.95,-6,980,0.0000,0.0000
2011,1,6,7,30,0,0,0,0,0,0,4,-8,91.34,0,0.147,3.7,0.718,303.90000000000003,78.93,-5,980,0.0000,0.0000
2011,1,6,8,30,38,0,38,48,395,102,7,-7,82.12,0,0.147,4.3,0.711,306.40000000000003,74.76,-4,980,0.0000,0.0000
2011,1,6,9,30,96,314,182,78,607,243,4,-7,74.27,0,0.147,4.6000000000000005,0.6880000000000001,312.8,74.41,-3,980,8.9579,6.8930
2011,1,6,10,30,128,1,129,93,718,358,4,-7,68.33,0,0.147,4.6000000000000005,0.652,315,69.43,-3,980,6.7010,5.1993
2011,1,6,11,30,169,27,181,98,777,428,4,-7,64.85,4,0.147,4.5,0.613,316.5,65.74,-2,980,9.6650,7.5239
2011,1,6,12,30,176,40,194,98,790,441,4,-7,64.25,0,0.147,4.5,0.586,317.1,66.63,-2,980,10.4043,8.1033
2011,1,6,13,30,172,139,227,93,763,396,4,-7,66.6,0,0.147,4.3,0.583,317.3,67.2,-2,980,11.9603,9.2964
2011,1,6,14,30,129,168,182,81,688,298,4,-7,71.62,0,0.147,4,0.603,318,67.44,-2,980,9.1805,7.0939
2011,1,6,15,30,43,0,43,61,517,162,4,-7,78.76,0,0.147,3.2,0.639,317,67.13,-2,980,2.0519,1.5662
2011,1,6,16,30,7,0,7,20,149,26,7,-7,87.49,4,0.147,2.2,0.684,317.1,73.23,-3,980,0.0000,0.0000
2011,1,6,17,30,0,0,0,0,0,0,7,-6,97.33,0,0.147,1.7000000000000002,0.731,314.6,80.04,-4,980,0.0000,0.0000
