Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,814062,-,-,-,41.65,-91.54,-6,208,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2019,1,1,10,30,69,5,71,77,767,357,4,-9.200000000000001,68.60000000000001,11,0.14,3.4000000000000004,0.9,353,70.64,-4.7,1002,3.6796,2.8542
2019,1,1,11,30,85,0,85,81,815,422,4,-8.9,65.26,0,0.14,3.1,0.9,342,70.41,-4.3,1001,4.5250,3.5214
2019,1,1,12,30,140,7,143,78,830,432,4,-8.6,64.77,0,0.14,3,0.9,334,71.29,-4.2,1001,7.6403,5.9481
2019,1,1,13,30,132,5,134,75,804,386,4,-8.6,67.21000000000001,0,0.14,2.8000000000000003,0.9,330,72.69,-4.4,1001,7.0258,5.4577
2019,1,1,14,30,65,2,66,66,729,288,8,-8.700000000000001,72.27,0,0.14,2.6,0.9,328,73.79,-4.7,1001,3.3092,2.5546
2019,1,1,15,30,17,0,17,50,567,154,4,-8.700000000000001,79.4,100,0.14,2.2,0.9,326,77.05,-5.300000000000001,1001,0.8103,0.6179
2019,1,1,16,30,3,4,3,17,163,23,4,-9.3,87.91,71,0.14,2,0.9,327,78,-6.1000000000000005,1001,0.0000,0.0000
2019,1,1,17,30,0,0,0,0,0,0,4,-9.9,98.06,0,0.14,2,0.9,327,76.36,-6.4,1001,0.0000,0.0000
2019,1,1,18,30,0,0,0,0,0,0,8,-10,108.64,0,0.14,1.9000000000000001,0.9,325,80.07000000000001,-7.1000000000000005,1001,0.0000,0.0000
2019,1,1,19,30,0,0,0,0,0,0,4,-10,119.66,0,0.14,1.6,0.9,324,83.42,-7.7,1001,0.0000,0.0000
2019,1,1,20,30,0,0,0,0,0,0,4,-10.200000000000001,130.84,0,0.14,1.4000000000000001,0.9,319,86.18,-8.3,1000,0.0000,0.0000
2019,1,1,21,30,0,0,0,0,0,0,4,-10.5,141.84,0,0.14,1.3,0.9,310,88.03,-8.9,1000,0.0000,0.0000
2019,1,1,22,30,0,0,0,0,0,0,4,-10.9,151.97,0,0.14,1.4000000000000001,0.9,304,88.3,-9.3,999,0.0000,0.0000
2019,1,1,23,30,0,0,0,0,0,0,4,-11.100000000000001,159.5,0,0.14,1.4000000000000001,0.9,296,87.47,-9.4,999,0.0000,0.0000
2019,1,2,0,30,0,0,0,0,0,0,4,-11.200000000000001,160.81,0,0.14,1.6,0.9,278,87.02,-9.4,999,0.0000,0.0000
2019,1,2,1,30,0,0,0,0,0,0,8,-11.3,154.9,0,0.14,1.9000000000000001,0.9,259,85.59,-9.3,999,0.0000,0.0000
2019,1,2,2,30,0,0,0,0,0,0,4,-11.4,145.35,0,0.14,2,0.9,249,84.15,-9.200000000000001,998,0.0000,0.0000
2019,1,2,3,30,0,0,0,0,0,0,7,-11.3,134.54,0,0.14,2,0.9,243,82.42,-8.9,997,0.0000,0.0000
2019,1,2,4,30,0,0,0,0,0,0,4,-11.200000000000001,123.36,0,0.14,2,0.9,235,82.03,-8.700000000000001,996,0.0000,0.0000
2019,1,2,5,30,0,0,0,0,0,0,4,-11,112.25,0,0.14,2,0.9,226,82.25,-8.5,996,0.0000,0.0000
2019,1,2,6,30,0,0,0,0,0,0,4,-10.700000000000001,101.49000000000001,0,0.14,2.3000000000000003,0.8,221,82.04,-8.200000000000001,996,0.0000,0.0000
2019,1,2,7,30,0,0,0,2,17,2,4,-10.3,91.36,14,0.14,2.7,0.8,223,79.57000000000001,-7.4,996,0.0000,0.0000
2019,1,2,8,30,12,0,12,44,460,107,4,-9.4,82.09,100,0.14,3.5,0.7000000000000001,228,78.12,-6.2,996,0.0000,0.0000
2019,1,2,9,30,27,0,27,66,685,250,4,-8.6,74.38,29,0.14,4.4,0.6000000000000001,232,76.89,-5.2,995,1.3276,1.0214
2019,1,2,10,30,52,0,52,75,797,366,4,-8.4,68.56,32,0.14,4.9,0.6000000000000001,233,73.9,-4.4,994,2.6959,2.0912
2019,1,2,11,30,128,5,130,76,857,436,4,-8.1,65.19,0,0.14,5.4,0.5,234,71.29,-3.7,992,6.9242,5.3888
2019,1,2,12,30,177,190,258,74,875,448,4,-8,64.68,0,0.14,5.6000000000000005,0.5,236,68.67,-3,991,13.7937,10.7395
2019,1,2,13,30,66,866,403,66,866,403,0,-7.800000000000001,67.1,0,0.14,5.5,0.5,241,67.95,-2.7,991,21.1486,16.4303
2019,1,2,14,30,55,811,304,55,811,304,0,-7.800000000000001,72.14,0,0.14,5,0.5,246,68.15,-2.7,991,15.2606,11.7832
2019,1,2,15,30,42,673,167,42,673,167,0,-7.7,79.27,0,0.14,3.8000000000000003,0.5,247,75.24,-4,991,7.9609,6.0721
2019,1,2,16,30,17,253,27,17,253,27,0,-8.4,87.79,0,0.14,2.9000000000000004,0.5,244,82.17,-5.800000000000001,991,0.0000,0.0000
2019,1,2,17,30,0,0,0,0,0,0,0,-9.1,97.92,0,0.14,2.7,0.6000000000000001,242,81.78,-6.5,991,0.0000,0.0000
2019,1,2,18,30,0,0,0,0,0,0,7,-9.1,108.5,0,0.14,2.8000000000000003,0.6000000000000001,241,84.15,-6.9,991,0.0000,0.0000
2019,1,2,19,30,0,0,0,0,0,0,8,-9.1,119.52,0,0.14,2.8000000000000003,0.6000000000000001,240,85.84,-7.1000000000000005,991,0.0000,0.0000
2019,1,2,20,30,0,0,0,0,0,0,8,-9.1,130.7,0,0.14,2.6,0.6000000000000001,239,88.46000000000001,-7.5,991,0.0000,0.0000
2019,1,2,21,30,0,0,0,0,0,0,4,-9.1,141.70000000000002,0,0.14,2.6,0.6000000000000001,235,90.89,-7.9,991,0.0000,0.0000
2019,1,2,22,30,0,0,0,0,0,0,0,-9.200000000000001,151.83,0,0.14,2.7,0.6000000000000001,229,93.21000000000001,-8.3,991,0.0000,0.0000
2019,1,2,23,30,0,0,0,0,0,0,0,-9.200000000000001,159.37,0,0.14,2.9000000000000004,0.6000000000000001,224,95.84,-8.700000000000001,991,0.0000,0.0000
2019,1,3,0,30,0,0,0,0,0,0,0,-9.3,160.74,0,0.14,2.9000000000000004,0.6000000000000001,223,96.45,-8.8,991,0.0000,0.0000
2019,1,3,1,30,0,0,0,0,0,0,0,-9.3,154.89000000000001,0,0.14,3,0.6000000000000001,225,94.82000000000001,-8.6,991,0.0000,0.0000
2019,1,3,2,30,0,0,0,0,0,0,0,-9.3,145.37,0,0.14,2.9000000000000004,0.6000000000000001,229,93.52,-8.4,991,0.0000,0.0000
2019,1,3,3,30,0,0,0,0,0,0,0,-9.200000000000001,134.57,0,0.14,2.7,0.6000000000000001,233,93.23,-8.3,991,0.0000,0.0000
2019,1,3,4,30,0,0,0,0,0,0,0,-9.200000000000001,123.39,0,0.14,2.5,0.7000000000000001,233,93.7,-8.4,991,0.0000,0.0000
2019,1,3,5,30,0,0,0,0,0,0,0,-9.3,112.28,0,0.14,2.6,0.7000000000000001,226,93.04,-8.4,991,0.0000,0.0000
2019,1,3,6,30,0,0,0,0,0,0,0,-9.3,101.51,0,0.14,2.9000000000000004,0.8,218,92.45,-8.3,991,0.0000,0.0000
2019,1,3,7,30,4,36,3,4,36,3,0,-9.200000000000001,91.37,0,0.14,3.3000000000000003,0.9,215,87.01,-7.4,991,0.0000,0.0000
2019,1,3,8,30,34,549,110,33,581,113,0,-8,82.08,7,0.14,3.7,1,213,83.49,-5.6000000000000005,990,0.0000,0.0000
2019,1,3,9,30,45,775,254,45,775,254,0,-6.4,74.35000000000001,0,0.14,3.9000000000000004,1,209,79.43,-3.3000000000000003,990,12.4926,9.6116
2019,1,3,10,30,50,857,364,50,857,364,0,-4.5,68.5,0,0.14,3.9000000000000004,1.1,209,76.10000000000001,-0.8,989,18.8808,14.6470
2019,1,3,11,30,56,885,428,56,885,428,0,-2.4000000000000004,65.11,0,0.14,4,1.1,218,75.55,1.4000000000000001,988,22.8103,17.7532
2019,1,3,12,30,85,758,410,60,883,439,0,-1.6,64.57000000000001,0,0.14,4,1.1,226,71.88,3,987,21.9378,17.0818
2019,1,3,13,30,56,862,393,56,862,393,0,-1.2000000000000002,66.98,0,0.14,3.7,1.1,225,70.48,3.7,987,20.6438,16.0400
2019,1,3,14,30,51,798,297,51,798,297,0,-0.4,72.01,0,0.14,3.4000000000000004,1.1,214,76.29,3.4000000000000004,987,14.9273,11.5280
2019,1,3,15,30,39,657,163,39,657,163,0,0.30000000000000004,79.13,0,0.14,3.5,1.1,205,86.53,2.3000000000000003,987,7.7717,5.9289
2019,1,3,16,30,17,247,27,17,247,27,0,-0.2,87.66,0,0.14,4.2,1.1,204,89.8,1.3,988,0.0000,0.0000
2019,1,3,17,30,0,0,0,0,0,0,0,-0.5,97.78,0,0.14,4.5,1.1,206,89.07000000000001,1.1,988,0.0000,0.0000
2019,1,3,18,30,0,0,0,0,0,0,0,-1,108.35000000000001,0,0.14,4,1,218,91.49,0.2,987,0.0000,0.0000
2019,1,3,19,30,0,0,0,0,0,0,0,-1.7000000000000002,119.37,0,0.14,3.7,1,225,90.64,-0.4,987,0.0000,0.0000
2019,1,3,20,30,0,0,0,0,0,0,0,-2.2,130.56,0,0.14,3.8000000000000003,1,225,88.63,-0.6000000000000001,987,0.0000,0.0000
2019,1,3,21,30,0,0,0,0,0,0,0,-2.3000000000000003,141.55,0,0.14,3.9000000000000004,1,223,90.57000000000001,-1,986,0.0000,0.0000
2019,1,3,22,30,0,0,0,0,0,0,0,-2.5,151.69,0,0.14,3.3000000000000003,0.9,227,94.04,-1.7000000000000002,986,0.0000,0.0000
2019,1,3,23,30,0,0,0,0,0,0,0,-3,159.24,0,0.14,2.5,0.9,237,96.79,-2.6,986,0.0000,0.0000
2019,1,4,0,30,0,0,0,0,0,0,0,-3.5,160.67000000000002,0,0.14,2.2,0.9,240,97.76,-3.2,985,0.0000,0.0000
2019,1,4,1,30,0,0,0,0,0,0,0,-3.7,154.87,0,0.14,2.3000000000000003,0.9,233,99.31,-3.6,985,0.0000,0.0000
2019,1,4,2,30,0,0,0,0,0,0,0,-3.8000000000000003,145.39000000000001,0,0.14,2.4000000000000004,0.9,231,100,-3.8000000000000003,985,0.0000,0.0000
2019,1,4,3,30,0,0,0,0,0,0,0,-4,134.59,0,0.14,2.3000000000000003,0.9,238,100,-4,984,0.0000,0.0000
2019,1,4,4,30,0,0,0,0,0,0,0,-4.2,123.42,0,0.14,2.1,1,243,100,-4.2,984,0.0000,0.0000
2019,1,4,5,30,0,0,0,0,0,0,0,-4.4,112.3,0,0.14,2,1,241,100,-4.4,983,0.0000,0.0000
2019,1,4,6,30,0,0,0,0,0,0,0,-4.5,101.52,0,0.14,1.8,1.1,240,100,-4.5,984,0.0000,0.0000
2019,1,4,7,30,4,36,3,4,36,3,0,-4.7,91.37,0,0.14,2,1.2000000000000002,244,93.45,-3.8000000000000003,984,0.0000,0.0000
2019,1,4,8,30,41,424,99,32,572,111,0,-3.9000000000000004,82.07000000000001,36,0.14,2.4000000000000004,1.3,253,86.15,-1.9000000000000001,984,0.0000,0.0000
2019,1,4,9,30,47,756,251,47,756,251,0,-2.5,74.32000000000001,0,0.14,2.2,1.3,263,83.04,0,984,12.3484,9.5011
2019,1,4,10,30,54,839,362,54,839,362,0,-1.1,68.44,0,0.14,1.9000000000000001,1.4000000000000001,275,81.59,1.7000000000000002,983,18.7867,14.5750
2019,1,4,11,30,57,873,426,57,873,426,0,0.30000000000000004,65.02,14,0.14,2.2,1.4000000000000001,291,79.32000000000001,3.5,982,22.7189,17.6834
2019,1,4,12,30,59,876,437,59,876,437,0,1.2000000000000002,64.46000000000001,0,0.14,2.6,1.4000000000000001,306,76.27,5,981,23.4012,18.2228
2019,1,4,13,30,57,851,392,57,851,392,0,1.8,66.85,0,0.14,2.4000000000000004,1.4000000000000001,315,76.44,5.6000000000000005,981,20.6128,16.0179
2019,1,4,14,30,52,783,296,52,783,296,0,2.6,71.87,0,0.14,1.7000000000000002,1.4000000000000001,316,85.42,4.800000000000001,981,14.8964,11.5065
2019,1,4,15,30,42,639,164,42,639,164,0,2.3000000000000003,78.99,0,0.14,1.4000000000000001,1.3,313,95.96000000000001,2.9000000000000004,981,7.8213,5.9680
2019,1,4,16,30,19,260,30,19,260,30,0,1,87.53,0,0.14,1.5,1.3,310,97.38,1.4000000000000001,982,0.0000,0.0000
2019,1,4,17,30,0,0,0,0,0,0,0,0.7000000000000001,97.63,0,0.14,1.5,1.3,309,98.52,0.9,982,0.0000,0.0000
2019,1,4,18,30,0,0,0,0,0,0,0,0.30000000000000004,108.21000000000001,0,0.14,1.5,1.3,310,100,0.30000000000000004,983,0.0000,0.0000
2019,1,4,19,30,0,0,0,0,0,0,0,0,119.23,0,0.14,1.5,1.3,310,100,0,983,0.0000,0.0000
2019,1,4,20,30,0,0,0,0,0,0,0,-0.2,130.41,0,0.14,1.6,1.3,305,100,-0.2,983,0.0000,0.0000
2019,1,4,21,30,0,0,0,0,0,0,0,-0.4,141.41,0,0.14,1.7000000000000002,1.2000000000000002,298,100,-0.4,983,0.0000,0.0000
2019,1,4,22,30,0,0,0,0,0,0,0,-0.5,151.54,0,0.14,1.9000000000000001,1.2000000000000002,290,100,-0.5,983,0.0000,0.0000
2019,1,4,23,30,0,0,0,0,0,0,0,-0.5,159.1,0,0.14,2.2,1.1,284,100,-0.5,983,0.0000,0.0000
2019,1,5,0,30,0,0,0,0,0,0,0,-0.4,160.58,0,0.14,2.6,1.1,281,100,-0.4,983,0.0000,0.0000
2019,1,5,1,30,0,0,0,0,0,0,0,-0.30000000000000004,154.85,0,0.14,3.1,1.1,280,100,-0.30000000000000004,984,0.0000,0.0000
2019,1,5,2,30,0,0,0,0,0,0,0,-0.4,145.39000000000001,0,0.14,3.5,1.1,284,100,-0.4,984,0.0000,0.0000
2019,1,5,3,30,0,0,0,0,0,0,0,-0.8,134.61,0,0.14,3.4000000000000004,1.1,290,99.08,-0.7000000000000001,984,0.0000,0.0000
2019,1,5,4,30,0,0,0,0,0,0,0,-1.2000000000000002,123.44,0,0.14,3,1.1,296,97.97,-0.9,985,0.0000,0.0000
2019,1,5,5,30,0,0,0,0,0,0,0,-1.4000000000000001,112.32000000000001,0,0.14,2.5,1.1,296,98.3,-1.2000000000000002,985,0.0000,0.0000
2019,1,5,6,30,0,0,0,0,0,0,0,-1.7000000000000002,101.53,0,0.14,2.3000000000000003,1.1,289,97.23,-1.3,986,0.0000,0.0000
2019,1,5,7,30,3,31,2,4,35,3,0,-1.8,91.37,7,0.14,2.4000000000000004,1.1,277,94.26,-1,986,0.0000,0.0000
2019,1,5,8,30,46,276,84,34,578,114,4,-1.2000000000000002,82.05,68,0.14,2.6,1.1,264,91.36,0,987,0.0000,0.0000
2019,1,5,9,30,84,437,202,47,772,256,7,-0.2,74.28,29,0.14,2.7,1.1,251,87.9,1.6,987,9.9414,7.6496
2019,1,5,10,30,62,794,355,52,858,368,0,1,68.38,0,0.14,2.9000000000000004,1.1,243,83.84,3.5,987,18.4328,14.3014
2019,1,5,11,30,59,884,434,59,884,434,0,2.3000000000000003,64.93,0,0.14,3.1,1.1,240,81.24,5.300000000000001,987,23.1609,18.0288
2019,1,5,12,30,72,844,437,65,877,445,0,3.7,64.35,0,0.14,3,1.1,242,80.98,6.7,987,23.4197,18.2388
2019,1,5,13,30,63,851,399,63,851,399,0,4.800000000000001,66.71000000000001,0,0.14,2.6,1.1,245,84.49,7.2,987,21.0043,16.3244
2019,1,5,14,30,56,787,303,56,787,303,0,5.300000000000001,71.72,0,0.14,1.9000000000000001,1.1,251,95.55,6,987,15.2699,11.7976
2019,1,5,15,30,42,595,157,44,643,168,0,3.5,78.84,7,0.14,1.6,1.1,262,100,3.5,988,7.4901,5.7166
2019,1,5,16,30,19,256,31,19,256,31,0,1.6,87.38,0,0.14,1.8,1.1,275,100,1.6,989,0.0000,0.0000
2019,1,5,17,30,0,0,0,0,0,0,0,1.2000000000000002,97.48,0,0.14,1.8,1.1,281,100,1.2000000000000002,989,0.0000,0.0000
2019,1,5,18,30,0,0,0,0,0,0,0,1.4000000000000001,108.05,0,0.14,1.8,1.1,298,100,1.4000000000000001,991,0.0000,0.0000
2019,1,5,19,30,0,0,0,0,0,0,0,1.3,119.08,0,0.14,1.7000000000000002,1.1,315,100,1.3,991,0.0000,0.0000
2019,1,5,20,30,0,0,0,0,0,0,7,1.1,130.26,0,0.14,1.6,1.1,338,100,1.1,991,0.0000,0.0000
2019,1,5,21,30,0,0,0,0,0,0,0,0.9,141.25,0,0.14,1.8,1,181,100,0.9,992,0.0000,0.0000
2019,1,5,22,30,0,0,0,0,0,0,0,0.7000000000000001,151.38,0,0.14,2,1,17,100,0.7000000000000001,992,0.0000,0.0000
2019,1,5,23,30,0,0,0,0,0,0,0,0.5,158.96,0,0.14,2.2,1,29,100,0.5,993,0.0000,0.0000
2019,1,6,0,30,0,0,0,0,0,0,0,0.30000000000000004,160.49,0,0.14,2.6,1,40,100,0.30000000000000004,993,0.0000,0.0000
2019,1,6,1,30,0,0,0,0,0,0,4,0.2,154.82,0,0.14,3,1,48,100,0.2,994,0.0000,0.0000
2019,1,6,2,30,0,0,0,0,0,0,7,-0.2,145.39000000000001,0,0.14,3.2,1,53,99.07000000000001,-0.1,994,0.0000,0.0000
2019,1,6,3,30,0,0,0,0,0,0,7,-0.6000000000000001,134.62,0,0.14,3.3000000000000003,1,58,97.59,-0.30000000000000004,994,0.0000,0.0000
2019,1,6,4,30,0,0,0,0,0,0,7,-0.9,123.46000000000001,0,0.14,3.4000000000000004,1.1,64,96.12,-0.4,994,0.0000,0.0000
2019,1,6,5,30,0,0,0,0,0,0,7,-1.1,112.33,0,0.14,3.6,1.2000000000000002,71,95.42,-0.5,994,0.0000,0.0000
2019,1,6,6,30,0,0,0,0,0,0,7,-1.3,101.53,0,0.14,3.8000000000000003,1.2000000000000002,79,94.67,-0.5,994,0.0000,0.0000
2019,1,6,7,30,0,5,0,4,28,3,7,-1.3,91.36,14,0.14,4.2,1.2000000000000002,88,92.5,-0.2,994,0.0000,0.0000
2019,1,6,8,30,37,1,37,38,536,112,7,-0.9,82.02,100,0.14,4.5,1.3,94,89.5,0.6000000000000001,995,0.0000,0.0000
2019,1,6,9,30,104,37,114,54,730,252,7,-0.2,74.23,29,0.14,4.800000000000001,1.3,100,87.03,1.7000000000000002,995,5.6130,4.3194
2019,1,6,10,30,155,174,219,64,811,364,7,0.6000000000000001,68.3,0,0.14,5.5,1.4000000000000001,104,85.58,2.8000000000000003,994,11.3789,8.8293
2019,1,6,11,30,182,128,236,70,840,427,7,1.4000000000000001,64.83,0,0.14,6.1000000000000005,1.5,107,85.34,3.6,992,12.6037,9.8117
2019,1,6,12,30,166,51,188,72,837,436,7,1.9000000000000001,64.22,0,0.14,6,1.6,106,87.36,3.8000000000000003,992,10.0847,7.8545
2019,1,6,13,30,110,20,118,70,809,392,6,2.1,66.57000000000001,0,0.14,6.1000000000000005,1.6,103,89.75,3.6,991,6.2187,4.8338
2019,1,6,14,30,72,1,72,62,742,297,6,2,71.57000000000001,0,0.14,6.4,1.6,103,92.04,3.2,990,3.6335,2.8079
2019,1,6,15,30,26,0,26,49,593,165,6,1.8,78.68,100,0.14,6.7,1.7000000000000002,103,93.66,2.7,989,1.2409,0.9474
2019,1,6,16,30,5,14,6,21,212,31,7,1.4000000000000001,87.23,86,0.14,7.1000000000000005,2.1,105,94.12,2.2,989,0.0000,0.0000
2019,1,6,17,30,0,0,0,0,0,0,7,1,97.32000000000001,0,0.14,7.300000000000001,2.3000000000000003,108,93.06,2,988,0.0000,0.0000
2019,1,6,18,30,0,0,0,0,0,0,7,1.2000000000000002,107.9,0,0.14,7.800000000000001,2.7,123,92.21000000000001,2.3000000000000003,987,0.0000,0.0000
2019,1,6,19,30,0,0,0,0,0,0,6,1.6,118.92,0,0.14,7.6000000000000005,2.8000000000000003,126,93.60000000000001,2.5,986,0.0000,0.0000
2019,1,6,20,30,0,0,0,0,0,0,6,2.1,130.11,0,0.14,7,2.7,126,96.03,2.7,985,0.0000,0.0000
2019,1,6,21,30,0,0,0,0,0,0,6,2.6,141.1,0,0.14,6.4,2.6,133,96.88,3,984,0.0000,0.0000
2019,1,6,22,30,0,0,0,0,0,0,6,3.2,151.22,0,0.14,6.1000000000000005,2.6,145,97.60000000000001,3.5,983,0.0000,0.0000
2019,1,6,23,30,0,0,0,0,0,0,6,3.9000000000000004,158.8,0,0.14,6.1000000000000005,2.8000000000000003,155,98.13,4.2,982,0.0000,0.0000
2019,1,7,0,30,0,0,0,0,0,0,7,4.800000000000001,160.38,0,0.14,6.4,3,165,98,5.1000000000000005,981,0.0000,0.0000
2019,1,7,1,30,0,0,0,0,0,0,7,5.9,154.78,0,0.14,6.6000000000000005,3.1,171,99.06,6,980,0.0000,0.0000
2019,1,7,2,30,0,0,0,0,0,0,7,6.6000000000000005,145.39000000000001,0,0.14,6.7,3.1,176,99.12,6.7,979,0.0000,0.0000
2019,1,7,3,30,0,0,0,0,0,0,6,7,134.63,0,0.14,6.6000000000000005,3.1,181,99.91,7,978,0.0000,0.0000
2019,1,7,4,30,0,0,0,0,0,0,6,7.1000000000000005,123.46000000000001,0,0.14,6.1000000000000005,3.1,184,100,7.1000000000000005,977,0.0000,0.0000
2019,1,7,5,30,0,0,0,0,0,0,7,7.2,112.33,0,0.14,5.800000000000001,3,188,100,7.2,976,0.0000,0.0000
2019,1,7,6,30,0,0,0,0,0,0,4,7.5,101.53,0,0.14,5.6000000000000005,3,191,100,7.5,976,0.0000,0.0000
2019,1,7,7,30,0,0,0,2,15,2,4,8.1,91.34,14,0.14,5.6000000000000005,2.8000000000000003,196,100,8.1,975,0.0000,0.0000
2019,1,7,8,30,10,0,10,44,417,102,4,8.8,81.99,100,0.14,5.4,2.6,202,100,8.8,975,0.0000,0.0000
2019,1,7,9,30,23,0,23,66,630,238,4,9.4,74.17,14,0.14,5.4,2.3000000000000003,213,98,9.700000000000001,974,1.1331,0.8720
2019,1,7,10,30,31,0,31,75,742,350,4,10,68.22,0,0.14,5.5,2.2,233,97.52,10.4,974,1.6118,1.2508
2019,1,7,11,30,87,0,87,77,800,419,4,10.100000000000001,64.72,0,0.14,5.7,1.9000000000000001,260,98.9,10.3,975,4.6500,3.6203
2019,1,7,12,30,115,14,121,76,826,437,4,9,64.09,0,0.14,6.4,1.5,280,94.89,9.8,976,6.4967,5.0605
2019,1,7,13,30,145,343,282,71,821,399,4,6.7,66.42,0,0.14,6.4,1.2000000000000002,286,84.65,9.200000000000001,977,14.8793,11.5672
2019,1,7,14,30,64,757,305,64,757,305,0,5.4,71.41,0,0.14,5,1,286,82.19,8.3,978,15.4149,11.9148
2019,1,7,15,30,57,399,136,49,613,171,0,5.1000000000000005,78.52,36,0.14,3.2,1,281,94.91,5.9,979,6.4945,4.9592
2019,1,7,16,30,13,12,14,21,245,33,4,3.6,87.08,86,0.14,2.4000000000000004,1,278,100,3.6,981,0.0000,0.0000
2019,1,7,17,30,0,0,0,0,0,0,7,2.9000000000000004,97.16,0,0.14,2.3000000000000003,1,278,100,2.9000000000000004,981,0.0000,0.0000
2019,1,7,18,30,0,0,0,0,0,0,7,3.1,107.74000000000001,0,0.14,2.2,1.1,266,100,3.1,982,0.0000,0.0000
