Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,814062,-,-,-,41.65,-91.54,-6,208,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2017,1,1,0,30,0,0,0,0,0,0,1,-8,160.85,0,0.14100000000000001,1.1,0.444,227.8,82.65,-6,990,0.0000,0.0000
2017,1,1,1,30,0,0,0,0,0,0,1,-8,154.9,0,0.14100000000000001,1.2000000000000002,0.431,219.60000000000002,89.36,-7,990,0.0000,0.0000
2017,1,1,2,30,0,0,0,0,0,0,1,-8,145.33,0,0.14100000000000001,1.4000000000000001,0.424,216.5,89.67,-7,990,0.0000,0.0000
2017,1,1,3,30,0,0,0,0,0,0,1,-8,134.51,0,0.14100000000000001,1.5,0.421,215.9,90.2,-7,990,0.0000,0.0000
2017,1,1,4,30,0,0,0,0,0,0,1,-8,123.33,0,0.14100000000000001,1.6,0.421,213.8,90.89,-7,990,0.0000,0.0000
2017,1,1,5,30,0,0,0,0,0,0,1,-8,112.22,0,0.14100000000000001,1.7000000000000002,0.428,208.70000000000002,91.77,-7,990,0.0000,0.0000
2017,1,1,6,30,0,0,0,0,0,0,1,-7,101.46000000000001,0,0.14100000000000001,1.6,0.445,205.4,92.78,-7,990,0.0000,0.0000
2017,1,1,7,30,0,0,0,0,0,0,1,-7,91.34,0,0.14100000000000001,1.6,0.47100000000000003,205.60000000000002,86.47,-6,990,0.0000,0.0000
2017,1,1,8,30,36,558,112,36,558,112,1,-7,82.19,0,0.14100000000000001,2.1,0.511,204.9,77.05,-4,990,0.0000,0.0000
2017,1,1,9,30,54,756,256,54,756,256,4,-6,74.44,4,0.14100000000000001,2.8000000000000003,0.561,196.20000000000002,65.07000000000001,-1,990,12.5808,9.6779
2017,1,1,10,30,62,843,370,62,843,370,0,-6,68.61,0,0.14100000000000001,3.2,0.601,187.20000000000002,62.36,0,990,19.1740,14.8726
2017,1,1,11,30,151,410,323,67,880,435,4,-6,65.24,0,0.14100000000000001,3.1,0.628,182.8,58.32,1,990,17.1976,13.3835
2017,1,1,12,30,84,722,393,69,878,444,8,-6,64.75,0,0.14100000000000001,2.6,0.667,177.4,55.4,2,990,21.0006,16.3497
2017,1,1,13,30,158,262,260,68,839,394,8,-5,67.18,0,0.14100000000000001,1.9000000000000001,0.718,166.8,60.47,2,990,13.6354,10.5925
2017,1,1,14,30,122,232,193,62,758,293,8,-4,72.25,4,0.14100000000000001,1.2000000000000002,0.739,136.6,69.07000000000001,1,990,9.6786,7.4719
