Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,814062,-,-,-,41.65,-91.54,-6,208,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2013,1,2,23,30,0,0,0,0,0,0,7,-7,159.32,0,0.866,2.9000000000000004,0.796,263.3,84.23,-5,990,0.0000,0.0000
2013,1,3,0,30,0,0,0,0,0,0,4,-7,160.71,0,0.866,3.1,0.753,273.3,85.76,-5,990,0.0000,0.0000
2013,1,3,1,30,0,0,0,0,0,0,4,-7,154.88,0,0.866,3.2,0.705,282.90000000000003,84.91,-5,990,0.0000,0.0000
2013,1,3,2,30,0,0,0,0,0,0,4,-7,145.37,0,0.866,3.1,0.656,289,87.96000000000001,-6,990,0.0000,0.0000
2013,1,3,3,30,0,0,0,0,0,0,4,-8,134.57,0,0.866,3,0.607,291.8,89.08,-7,990,0.0000,0.0000
2013,1,3,4,30,0,0,0,0,0,0,4,-9,123.39,0,0.866,3,0.5630000000000001,294.7,90.51,-8,990,0.0000,0.0000
2013,1,3,5,30,0,0,0,0,0,0,4,-10,112.28,0,0.866,3.1,0.531,296.1,85.07000000000001,-8,990,0.0000,0.0000
2013,1,3,6,30,0,0,0,0,0,0,4,-11,101.5,0,0.866,3.3000000000000003,0.511,296.7,84.63,-9,990,0.0000,0.0000
2013,1,3,7,30,0,0,0,0,0,0,4,-12,91.36,0,0.866,3.5,0.5,298,76.31,-9,990,0.0000,0.0000
2013,1,3,8,30,41,526,113,41,526,113,4,-12,82.17,4,0.866,4.3,0.493,298.6,69.78,-8,990,0.0000,0.0000
2013,1,3,9,30,69,720,263,69,720,263,0,-11,74.38,0,0.866,5.1000000000000005,0.487,303.1,70.02,-6,1000,12.9318,9.9489
2013,1,3,10,30,89,800,382,89,800,382,0,-11,68.5,0,0.866,5.1000000000000005,0.482,302.8,66.9,-6,1000,19.8145,15.3713
2013,1,3,11,30,103,825,450,103,825,450,1,-10,65.09,0,0.866,5,0.47300000000000003,298.7,69.81,-6,1000,23.9863,18.6689
2013,1,3,12,30,177,285,299,112,809,460,4,-10,64.54,0,0.866,5,0.46,293.8,72.59,-6,1000,16.0020,12.4602
2013,1,3,13,30,168,113,212,112,759,410,4,-9,66.94,0,0.866,5,0.446,290.6,73.96000000000001,-6,1000,11.1397,8.6557
2013,1,3,14,30,126,84,152,100,664,305,4,-9,71.98,0,0.866,4.9,0.438,289.2,73.65,-6,1000,7.6417,5.9018
2013,1,3,15,30,46,0,46,70,493,163,4,-10,79.14,0,0.866,4.6000000000000005,0.439,289.7,78.13,-7,1000,2.1932,1.6731
2013,1,3,16,30,19,123,23,19,123,23,0,-10,87.87,0,0.866,4,0.443,291.90000000000003,75.43,-7,1000,0.0000,0.0000
2013,1,3,17,30,0,0,0,0,0,0,0,-11,97.71000000000001,0,0.866,3.4000000000000004,0.446,293.5,77.93,-8,1000,0.0000,0.0000
2013,1,3,18,30,0,0,0,0,0,0,1,-11,108.28,0,0.866,3,0.443,292.8,78.95,-9,1000,0.0000,0.0000
2013,1,3,19,30,0,0,0,0,0,0,0,-13,119.3,0,0.866,2.8000000000000003,0.438,288.2,84.57000000000001,-10,1000,0.0000,0.0000
2013,1,3,20,30,0,0,0,0,0,0,0,-14,130.49,0,0.866,2.8000000000000003,0.435,278.6,84.73,-11,1000,0.0000,0.0000
2013,1,3,21,30,0,0,0,0,0,0,0,-14,141.49,0,0.866,2.8000000000000003,0.443,266.8,86.87,-12,1000,0.0000,0.0000
2013,1,3,22,30,0,0,0,0,0,0,1,-15,151.62,0,0.866,2.8000000000000003,0.46,262.8,84.24,-13,1000,0.0000,0.0000
2013,1,3,23,30,0,0,0,0,0,0,0,-15,159.18,0,0.866,2.9000000000000004,0.482,260,83.13,-13,1000,0.0000,0.0000
2013,1,4,0,30,0,0,0,0,0,0,0,-15,160.63,0,0.866,3,0.51,251.8,82.84,-13,1000,0.0000,0.0000
2013,1,4,1,30,0,0,0,0,0,0,0,-15,154.86,0,0.866,3.2,0.55,240.5,83.19,-13,1000,0.0000,0.0000
2013,1,4,2,30,0,0,0,0,0,0,0,-15,145.38,0,0.866,3.5,0.596,233.5,84.41,-13,1000,0.0000,0.0000
2013,1,4,3,30,0,0,0,0,0,0,0,-14,134.59,0,0.866,3.7,0.631,231.3,80.3,-12,990,0.0000,0.0000
2013,1,4,4,30,0,0,0,0,0,0,0,-14,123.42,0,0.866,3.8000000000000003,0.636,231.60000000000002,83.42,-12,990,0.0000,0.0000
2013,1,4,5,30,0,0,0,0,0,0,0,-13,112.3,0,0.866,3.9000000000000004,0.614,233.10000000000002,79.68,-11,990,0.0000,0.0000
2013,1,4,6,30,0,0,0,0,0,0,0,-13,101.51,0,0.866,3.9000000000000004,0.582,235,81.98,-11,990,0.0000,0.0000
2013,1,4,7,30,0,0,0,0,0,0,1,-13,91.36,0,0.866,4.1000000000000005,0.551,237.3,77.53,-10,990,0.0000,0.0000
2013,1,4,8,30,38,563,115,38,563,115,0,-11,82.16,0,0.866,4.6000000000000005,0.53,238.4,69,-7,990,0.0000,0.0000
2013,1,4,9,30,59,767,266,59,767,266,0,-9,74.34,0,0.866,5,0.532,235.8,70.93,-5,990,13.0840,10.0668
2013,1,4,10,30,71,856,386,71,856,386,0,-7,68.44,0,0.866,5.6000000000000005,0.551,237.10000000000002,72.3,-2,990,20.0322,15.5413
2013,1,4,11,30,77,894,455,77,894,455,0,-5,65,0,0.866,6.1000000000000005,0.5690000000000001,247.60000000000002,71.57000000000001,0,990,24.2690,18.8903
2013,1,4,12,30,84,882,465,84,882,465,0,-4,64.43,0,0.866,6.1000000000000005,0.578,249.5,72.2,0,990,24.9059,19.3950
2013,1,4,13,30,80,854,417,80,854,417,0,-3,66.81,0,0.866,5.7,0.581,249,76.01,0,990,21.9344,17.0456
2013,1,4,14,30,69,787,315,69,787,315,0,-3,71.84,0,0.866,4.7,0.577,247.3,78.42,0,990,15.8570,12.2490
2013,1,4,15,30,50,639,173,50,639,173,0,-3,78.99,0,0.866,3.2,0.5680000000000001,242.60000000000002,85.52,-1,990,8.2506,6.2956
2013,1,4,16,30,17,249,27,17,249,27,0,-4,87.72,0,0.866,2.4000000000000004,0.556,234,87.74,-3,990,0.0000,0.0000
2013,1,4,17,30,0,0,0,0,0,0,0,-6,97.56,0,0.866,2.4000000000000004,0.541,228.5,82.67,-4,990,0.0000,0.0000
2013,1,4,18,30,0,0,0,0,0,0,0,-7,108.13,0,0.866,2.4000000000000004,0.527,227.70000000000002,84.96000000000001,-5,990,0.0000,0.0000
2013,1,4,19,30,0,0,0,0,0,0,0,-7,119.16,0,0.866,2.1,0.517,229.5,87.61,-6,990,0.0000,0.0000
2013,1,4,20,30,0,0,0,0,0,0,0,-8,130.34,0,0.866,1.9000000000000001,0.512,230.8,90.06,-7,990,0.0000,0.0000
2013,1,4,21,30,0,0,0,0,0,0,0,-8,141.34,0,0.866,1.8,0.516,232,93.51,-7,990,0.0000,0.0000
2013,1,4,22,30,0,0,0,0,0,0,1,-9,151.47,0,0.866,2,0.526,233.20000000000002,90.77,-8,990,0.0000,0.0000
2013,1,4,23,30,0,0,0,0,0,0,0,-9,159.04,0,0.866,2.1,0.539,234.9,88.72,-8,990,0.0000,0.0000
2013,1,5,0,30,0,0,0,0,0,0,1,-9,160.54,0,0.866,2,0.548,238.3,94.31,-9,990,0.0000,0.0000
2013,1,5,1,30,0,0,0,0,0,0,7,-9,154.83,0,0.866,1.8,0.551,241.5,92.92,-9,990,0.0000,0.0000
2013,1,5,2,30,0,0,0,0,0,0,1,-9,145.39000000000001,0,0.866,1.6,0.551,242,92.65,-9,990,0.0000,0.0000
2013,1,5,3,30,0,0,0,0,0,0,1,-9,134.61,0,0.866,1.6,0.557,235.5,94.37,-9,990,0.0000,0.0000
2013,1,5,4,30,0,0,0,0,0,0,1,-9,123.44,0,0.866,2,0.5650000000000001,223.5,94.32000000000001,-9,990,0.0000,0.0000
2013,1,5,5,30,0,0,0,0,0,0,1,-9,112.31,0,0.866,2.4000000000000004,0.5670000000000001,214,86.71000000000001,-8,990,0.0000,0.0000
2013,1,5,6,30,0,0,0,0,0,0,1,-9,101.52,0,0.866,2.7,0.604,207,83.75,-7,990,0.0000,0.0000
2013,1,5,7,30,0,0,0,0,0,0,1,-8,91.35000000000001,0,0.866,3.3000000000000003,0.747,201.20000000000002,82.84,-6,990,0.0000,0.0000
2013,1,5,8,30,42,490,109,42,490,109,4,-6,82.13,4,0.866,4.2,0.9410000000000001,204.3,76.43,-3,990,0.0000,0.0000
2013,1,5,9,30,93,341,186,68,690,254,7,-4,74.3,0,0.866,4.6000000000000005,1.078,209.70000000000002,78.12,-1,990,9.1523,7.0422
2013,1,5,10,30,154,81,184,82,783,371,7,-2,68.37,0,0.866,4.5,1.1280000000000001,212.70000000000002,84.28,0,990,9.5547,7.4132
2013,1,5,11,30,171,39,188,90,826,440,7,-1,64.9,0,0.866,4.5,1.109,211,85.12,1,990,10.0351,7.8116
2013,1,5,12,30,188,94,230,93,827,452,8,0,64.31,0,0.866,5,1.077,209.20000000000002,87.19,2,990,12.3297,9.6024
2013,1,5,13,30,145,380,296,91,793,405,8,0,66.67,0,0.866,5.2,1.051,213.5,81.92,2,990,15.5871,12.1146
2013,1,5,14,30,28,0,28,82,708,304,4,0,71.69,0,0.866,5.1000000000000005,1.022,215.70000000000002,82.88,2,990,1.4115,1.0906
2013,1,5,15,30,54,0,54,64,518,164,4,0,78.84,0,0.866,4.800000000000001,0.997,217,90.22,1,990,2.5762,1.9662
2013,1,5,16,30,8,0,8,19,132,25,4,0,87.56,4,0.866,4.6000000000000005,0.9540000000000001,217.60000000000002,97.87,1,990,0.0000,0.0000
2013,1,5,17,30,0,0,0,0,0,0,4,0,97.4,0,0.866,4.9,0.881,219.3,98.28,0,990,0.0000,0.0000
2013,1,5,18,30,0,0,0,0,0,0,4,0,107.98,0,0.866,4.9,0.8170000000000001,224.4,97.9,0,980,0.0000,0.0000
2013,1,5,19,30,0,0,0,0,0,0,4,0,119.01,0,0.866,4.6000000000000005,0.807,232.5,94.05,0,980,0.0000,0.0000
2013,1,5,20,30,0,0,0,0,0,0,4,-2,130.19,0,0.866,4,0.843,244.8,98.10000000000001,-2,990,0.0000,0.0000
2013,1,5,21,30,0,0,0,0,0,0,1,-4,141.19,0,0.866,3.9000000000000004,0.879,254.5,92.14,-3,990,0.0000,0.0000
2013,1,5,22,30,0,0,0,0,0,0,0,-5,151.32,0,0.866,4.1000000000000005,0.884,263.6,89.04,-4,990,0.0000,0.0000
2013,1,5,23,30,0,0,0,0,0,0,1,-6,158.89000000000001,0,0.866,4.5,0.859,274.7,90.31,-5,990,0.0000,0.0000
2013,1,6,0,30,0,0,0,0,0,0,4,-6,160.44,0,0.866,4.6000000000000005,0.8230000000000001,288.6,88.53,-5,990,0.0000,0.0000
2013,1,6,1,30,0,0,0,0,0,0,4,-6,154.8,0,0.866,4.6000000000000005,0.781,297.40000000000003,85.87,-5,990,0.0000,0.0000
2013,1,6,2,30,0,0,0,0,0,0,4,-7,145.38,0,0.866,4.6000000000000005,0.731,299.2,81.88,-5,990,0.0000,0.0000
2013,1,6,3,30,0,0,0,0,0,0,4,-8,134.62,0,0.866,4.9,0.6920000000000001,296.7,85.43,-5,990,0.0000,0.0000
2013,1,6,4,30,0,0,0,0,0,0,1,-8,123.45,0,0.866,5.2,0.663,297.6,83.47,-6,990,0.0000,0.0000
2013,1,6,5,30,0,0,0,0,0,0,1,-8,112.32000000000001,0,0.866,5.1000000000000005,0.594,299.1,86,-7,990,0.0000,0.0000
2013,1,6,6,30,0,0,0,0,0,0,1,-10,101.52,0,0.866,4.800000000000001,0.487,300.2,90.64,-9,990,0.0000,0.0000
2013,1,6,7,30,0,0,0,0,0,0,4,-11,91.33,0,0.866,4.800000000000001,0.41400000000000003,297.40000000000003,85.37,-10,990,0.0000,0.0000
2013,1,6,8,30,40,573,118,40,573,118,4,-12,82.10000000000001,4,0.866,5.2,0.387,299.3,76.61,-9,990,0.0000,0.0000
2013,1,6,9,30,62,781,274,62,781,274,0,-11,74.24,0,0.866,5.4,0.379,304.6,70.79,-7,990,13.4897,10.3807
2013,1,6,10,30,73,876,397,73,876,397,0,-10,68.29,0,0.866,5.1000000000000005,0.375,308.1,65.64,-5,990,20.6293,16.0071
2013,1,6,11,30,77,920,469,77,920,469,0,-9,64.8,0,0.866,4.9,0.375,307.6,59.800000000000004,-3,990,25.0527,19.5035
2013,1,6,12,30,81,918,481,81,918,481,0,-9,64.18,0,0.866,4.6000000000000005,0.38,306.1,55.6,-2,990,25.8091,20.1023
2013,1,6,13,30,75,898,433,75,898,433,0,-9,66.53,0,0.866,4,0.389,304.5,54.93,-2,990,22.8267,17.7437
2013,1,6,14,30,64,837,329,64,837,329,0,-9,71.54,0,0.866,3.2,0.404,300.2,56.13,-2,1000,16.6079,12.8346
2013,1,6,15,30,48,696,184,48,696,184,0,-9,78.68,0,0.866,2.1,0.433,293.7,65.57000000000001,-4,1000,8.7821,6.7043
2013,1,6,16,30,18,328,32,18,328,32,0,-10,87.41,0,0.866,1.5,0.47000000000000003,286.2,69.75,-6,1000,0.0000,0.0000
2013,1,6,17,30,0,0,0,0,0,0,0,-11,97.25,0,0.866,1.4000000000000001,0.495,280.2,70.8,-7,1000,0.0000,0.0000
2013,1,6,18,30,0,0,0,0,0,0,0,-11,107.83,0,0.866,1.2000000000000002,0.494,269.5,70.22,-7,1000,0.0000,0.0000
2013,1,6,19,30,0,0,0,0,0,0,0,-11,118.85000000000001,0,0.866,1.2000000000000002,0.47600000000000003,248.5,74.97,-8,1000,0.0000,0.0000
2013,1,6,20,30,0,0,0,0,0,0,1,-12,130.04,0,0.866,1.4000000000000001,0.459,221.9,78.57000000000001,-8,1000,0.0000,0.0000
2013,1,6,21,30,0,0,0,0,0,0,4,-12,141.03,0,0.866,1.7000000000000002,0.446,206.20000000000002,75.46000000000001,-9,1000,0.0000,0.0000
2013,1,6,22,30,0,0,0,0,0,0,1,-12,151.16,0,0.866,2.1,0.431,200.5,74.48,-9,990,0.0000,0.0000
2013,1,6,23,30,0,0,0,0,0,0,0,-12,158.74,0,0.866,2.5,0.424,198.5,75.93,-9,990,0.0000,0.0000
2013,1,7,0,30,0,0,0,0,0,0,1,-12,160.34,0,0.866,3,0.423,197.10000000000002,78.04,-9,990,0.0000,0.0000
2013,1,7,1,30,0,0,0,0,0,0,1,-11,154.75,0,0.866,3.3000000000000003,0.42,195.9,79.84,-8,990,0.0000,0.0000
2013,1,7,2,30,0,0,0,0,0,0,4,-11,145.37,0,0.866,3.6,0.419,195.8,75.27,-8,990,0.0000,0.0000
2013,1,7,3,30,0,0,0,0,0,0,4,-11,134.62,0,0.866,3.8000000000000003,0.419,196,76.97,-8,990,0.0000,0.0000
2013,1,7,4,30,0,0,0,0,0,0,0,-10,123.45,0,0.866,4,0.41400000000000003,194.8,79.22,-7,990,0.0000,0.0000
2013,1,7,5,30,0,0,0,0,0,0,0,-10,112.32000000000001,0,0.866,4.3,0.402,192.20000000000002,75.96000000000001,-7,990,0.0000,0.0000
2013,1,7,6,30,0,0,0,0,0,0,0,-10,101.51,0,0.866,4.6000000000000005,0.391,190.20000000000002,78.65,-7,990,0.0000,0.0000
2013,1,7,7,30,0,0,0,0,0,0,1,-9,91.31,0,0.866,5,0.382,189.8,75.08,-6,990,0.0000,0.0000
2013,1,7,8,30,40,581,120,40,581,120,0,-8,82.06,0,0.866,5.4,0.376,189.70000000000002,70.61,-4,990,0.0000,0.0000
2013,1,7,9,30,100,279,176,62,785,276,4,-6,74.18,0,0.866,5.5,0.372,188.20000000000002,69.55,-2,990,8.6696,6.6722
2013,1,7,10,30,129,406,280,75,872,399,4,-4,68.2,0,0.866,6.1000000000000005,0.372,186.10000000000002,70.23,0,990,14.5607,11.2994
2013,1,7,11,30,104,643,379,81,910,471,7,-3,64.68,0,0.866,6.6000000000000005,0.382,196.8,72.89,1,990,20.2629,15.7762
2013,1,7,12,30,100,672,394,86,904,481,7,-2,64.05,0,0.866,6.2,0.406,201,71.55,2,990,21.1605,16.4832
2013,1,7,13,30,105,601,346,83,871,432,7,-2,66.38,0,0.866,5.5,0.447,201.4,69,3,990,18.2619,14.1974
2013,1,7,14,30,86,539,259,74,789,326,7,-1,71.38,0,0.866,4.5,0.509,201,76.96000000000001,2,990,13.0936,10.1211
2013,1,7,15,30,76,82,92,57,613,180,4,-1,78.52,0,0.866,3.6,0.585,201.70000000000002,84.89,1,990,4.3933,3.3548
2013,1,7,16,30,16,0,16,21,217,31,7,-1,87.24,4,0.866,3.3000000000000003,0.661,200.8,88.84,0,990,0.0000,0.0000
2013,1,7,17,30,0,0,0,0,0,0,7,-1,97.09,0,0.866,3.4000000000000004,0.733,200.10000000000002,86.41,0,990,0.0000,0.0000
2013,1,7,18,30,0,0,0,0,0,0,7,-2,107.67,0,0.866,3.5,0.807,200.9,86.2,0,990,0.0000,0.0000
2013,1,7,19,30,0,0,0,0,0,0,8,-1,118.69,0,0.866,3.4000000000000004,0.878,205.70000000000002,86.58,0,990,0.0000,0.0000
2013,1,7,20,30,0,0,0,0,0,0,4,-1,129.88,0,0.866,3.4000000000000004,0.927,207.9,87.37,0,990,0.0000,0.0000
2013,1,7,21,30,0,0,0,0,0,0,1,-1,140.87,0,0.866,3.4000000000000004,0.9480000000000001,208.60000000000002,87.63,0,990,0.0000,0.0000
2013,1,7,22,30,0,0,0,0,0,0,7,-1,150.99,0,0.866,3.4000000000000004,0.9500000000000001,215.3,87.67,0,990,0.0000,0.0000
2013,1,7,23,30,0,0,0,0,0,0,7,-1,158.58,0,0.866,3.1,0.9480000000000001,221.10000000000002,87.14,0,990,0.0000,0.0000
2013,1,8,0,30,0,0,0,0,0,0,7,-2,160.22,0,0.866,2.7,0.9440000000000001,226.10000000000002,92.34,-1,990,0.0000,0.0000
2013,1,8,1,30,0,0,0,0,0,0,7,-2,154.70000000000002,0,0.866,2.4000000000000004,0.937,226,96.67,-1,990,0.0000,0.0000
